scd,gender,age_grp,weekday,total_qty,total_amt,event_product,amt/qty,num_category,ctg_0,ctg_1,ctg_2,ctg_3,prime_yn
20230101963974,1,3,0,10,74.0980665513355,0,8.184365887037018,5,1,1,1,0,0
20230101963982,0,6,0,1,9.71474542793925,0,9.71474542793925,1,1,0,0,0,1
20230101963983,0,4,0,14,62.77831353822479,0,4.484165252730342,2,1,0,0,0,0
20230101963988,1,5,0,5,10.878349033768062,0,2.1756698067536124,1,1,0,0,0,0
20230101963998,1,3,0,4,34.62264035579656,0,8.65566008894914,3,0,1,1,1,1
20230101963999,0,4,0,21,86.09464590996852,1,5.420462051366254,4,1,1,1,1,0
20230101964017,0,5,0,15,110.72504623290733,1,8.06667116317445,5,1,1,1,1,1
20230101964027,0,5,0,2,11.404103409534896,1,5.702051704767448,1,1,0,0,0,1
20230101964033,0,3,0,11,33.07616285961708,3,7.394689878842584,1,1,0,0,0,1
20230101964053,1,3,0,9,59.336161396880485,0,7.939497701974808,4,1,1,0,1,0
20230101964056,0,2,0,9,64.66452140286314,0,7.848846739130672,2,0,1,0,0,1
20230101964083,1,4,0,1,9.98345333417401,0,9.98345333417401,1,1,0,0,0,1
20230101964085,1,4,0,1,9.98345333417401,0,9.98345333417401,1,1,0,0,0,1
20230101964087,1,4,0,1,9.98345333417401,0,9.98345333417401,1,1,0,0,0,1
20230101964091,0,5,0,12,34.85145375281577,3,5.534741274203808,2,1,0,0,1,1
20230101964094,0,2,0,17,67.8150237377226,1,5.92799675502489,1,1,0,0,0,0
20230101964107,0,5,0,19,53.9572985197353,0,2.8693972652504196,1,0,0,1,0,1
20230101964133,1,3,0,6,11.10818509417652,1,1.8513641823627534,1,0,0,1,0,1
20230101964139,1,4,0,2,11.014110753870373,1,5.507055376935186,1,1,0,0,0,1
20230101964140,0,2,0,1,12.307568201845754,0,12.307568201845754,1,0,0,0,1,1
20230101964148,0,5,0,1,12.685831660886013,1,12.685831660886013,1,0,0,0,1,0
20230101964169,0,5,0,5,36.55516856885033,0,7.966376721671212,3,1,1,0,1,1
20230101964180,1,4,0,5,11.83033137458823,1,2.366066274917646,1,0,0,0,1,1
20230101964186,1,4,0,16,105.2506231259663,0,7.892655381031369,6,1,1,0,1,1
20230101964192,0,4,0,1,11.36048498857772,0,11.36048498857772,1,1,0,0,0,0
20230101964196,1,3,0,2,21.563805099233736,2,10.781902549616868,1,1,0,0,0,1
20230101964210,0,5,0,17,81.81135873194735,0,6.994391493641016,4,1,1,1,1,0
20230101964243,1,3,0,10,44.96891143396874,0,5.643510723612783,2,1,0,1,0,1
20230101964258,1,5,0,15,37.69411802266993,0,4.331914880078381,2,1,0,1,0,1
20230101964275,1,5,0,8,63.55234974729059,0,8.406986141683166,5,1,1,1,1,0
20230101964285,1,2,0,6,46.52714923942929,0,8.30906099236317,4,0,1,1,1,0
20230101964297,1,2,0,2,17.974514149687522,0,8.987257074843761,2,1,0,0,1,0
20230101964299,1,3,0,4,10.847568533391785,1,2.711892133347946,1,0,0,1,0,0
20230101964300,1,3,0,32,236.31793136353036,0,7.86651800707737,6,1,1,1,1,1
20230101964310,1,3,0,5,27.168311386342427,1,6.948306202332795,2,0,1,1,0,1
20230101964328,0,2,0,11,12.702809486853065,1,1.1548008624411876,1,0,0,0,1,1
20230101964352,1,3,0,8,73.3148152866844,0,9.16435191083555,4,1,1,1,0,0
20230101964354,1,3,0,12,83.9178829433675,0,7.467946121140734,4,1,1,1,1,1
20230101964372,1,4,0,19,156.78857089550115,0,8.49212697237399,6,1,1,1,1,0
20230101964385,1,4,0,9,72.64705725490134,5,8.515063307140812,4,1,0,1,1,1
20230101964386,0,5,0,2,11.064871176788817,0,5.532435588394408,1,0,0,1,0,1
20230101964395,0,3,0,1,10.021848199120974,1,10.021848199120974,1,0,0,0,1,0
20230101964401,1,3,0,1,9.850192255477904,0,9.850192255477904,1,1,0,0,0,1
20230101964446,1,4,0,1,10.491301994830229,0,10.491301994830229,1,1,0,0,0,0
20230101964453,1,3,0,14,114.55380476507732,0,8.429669723200337,5,1,1,1,1,0
20230101964457,0,4,0,1,10.547864568726643,1,10.547864568726643,1,0,0,1,0,1
20230101964459,1,3,0,9,72.90356041158,0,8.514504243472665,4,0,0,0,1,0
20230101964462,1,3,0,7,51.54655653602538,5,8.172853981663929,4,1,0,0,1,1
20230101964464,1,3,0,5,35.55880000109795,0,7.774851983027512,1,0,0,0,1,0
20230101964467,1,4,0,17,85.91924114336032,0,6.413840150868931,5,1,1,1,1,1
20230101964512,1,4,0,7,34.995187414452246,0,6.173762863599009,4,0,1,1,0,1
20230101964527,0,5,0,11,12.036837092284582,1,1.0942579174804166,1,1,0,0,0,0
20230101964531,1,3,0,8,22.36789823719392,2,3.6516829683708525,1,1,0,0,0,1
20230101964535,0,2,0,9,73.6611503745869,0,8.615720065071232,4,1,1,1,0,0
20230101964560,1,2,0,3,26.8256826799835,2,8.941894226661168,3,1,1,0,0,1
20230101964568,0,4,0,7,57.99349646822449,0,8.821693486116551,3,1,1,0,0,0
20230101964573,1,5,0,8,60.49495088230548,0,8.069565282398838,6,1,1,1,1,0
20230101964580,0,2,0,13,81.62131576226471,0,6.963035395545098,4,1,1,1,0,1
20230101964583,0,4,0,1,9.703877405604633,0,9.703877405604633,1,1,0,0,0,0
20230101964587,0,3,0,1,9.89877647280601,0,9.89877647280601,1,0,0,0,1,1
20230101964594,0,3,0,6,11.908346971208951,1,1.984724495201492,1,1,0,0,0,0
20230101964606,0,3,0,1,12.107273887707487,1,12.107273887707487,1,0,0,0,1,1
20230101964628,0,4,0,19,83.98205744418777,0,6.491135074469131,6,1,1,1,1,1
20230101964632,1,3,0,3,29.301843292740706,2,9.767281097580236,2,1,0,0,1,1
20230101964648,0,4,0,8,22.81852779072687,2,3.623801933810518,2,1,0,0,1,1
20230101964650,1,3,0,2,10.990448898463375,0,5.495224449231688,1,0,0,1,0,1
20230101964653,1,3,0,5,22.469391739654426,2,4.670947141418243,2,1,0,0,1,0
20230101964664,1,3,0,18,97.83536906388672,0,7.324245390562934,5,1,1,1,1,1
20230101964671,1,5,0,11,38.77535947450458,0,7.448439533925398,2,1,0,1,0,1
20230101964677,1,3,0,5,47.577375744410396,2,9.515475148882079,1,0,0,1,0,1
20230101964678,1,4,0,6,22.065950332239566,2,4.127818387608057,1,0,0,0,1,0
20230101964683,1,3,0,1,12.086291990961044,1,12.086291990961044,1,0,0,0,1,1
20230101964684,0,4,0,1,9.89802264710506,0,9.89802264710506,1,1,0,0,0,0
20230101964688,1,4,0,5,9.50383054471094,0,1.9007661089421881,1,1,0,0,0,0
20230101964694,1,4,0,21,60.6440365152223,0,4.920978179638152,3,1,0,1,0,1
20230101964713,1,3,0,1,9.883947890661512,0,9.883947890661512,1,0,0,0,1,1
20230101964764,0,2,0,3,26.846059758440017,0,8.948686586146673,2,1,1,0,0,0
20230101964782,0,3,0,19,36.89133460024183,0,3.544767611218033,1,0,0,1,0,1
20230101964783,0,4,0,2,11.540705987980957,1,5.770352993990478,1,0,0,1,0,0
20230101964784,0,3,0,3,11.04517529477736,0,3.68172509825912,1,0,0,0,1,0
20230101964786,1,5,0,15,19.69665636214039,0,1.449732062198431,1,0,0,1,0,0
20230101964796,0,3,0,23,129.23056813496865,0,7.355736899052227,6,1,1,1,1,1
20230101964798,1,3,0,13,73.69472206257001,0,7.071906480562021,4,1,1,1,1,1
20230101964813,1,4,0,1,10.34512385694912,0,10.34512385694912,1,0,0,1,0,0
20230101964816,0,3,0,2,20.147510835223827,0,10.073755417611913,2,1,0,1,0,1
20230101964817,0,2,0,5,41.90309012792285,4,9.112870245525198,3,1,0,0,1,1
20230101964828,0,3,0,11,32.923199245318465,3,4.137737495502337,2,1,0,0,1,1
20230101964852,0,2,0,26,35.279165377055335,3,4.330569752706309,2,1,0,0,1,1
20230101964855,0,4,0,13,90.43489971152447,2,8.32389122580158,4,1,1,0,1,1
20230101964860,1,3,0,1,9.89877647280601,0,9.89877647280601,1,0,0,0,1,1
20230101964885,1,3,0,14,74.4517510811842,0,6.637175887002336,4,1,1,1,1,0
20230101964902,0,3,0,5,43.73818882688854,1,8.747637765377707,3,1,1,1,0,1
20230101964934,0,4,0,35,173.75406894363582,0,6.234184959685902,7,1,1,1,1,0
20230101964940,0,2,0,11,55.133025838956854,5,5.82556585057336,3,1,0,0,1,1
20230101964962,1,3,0,20,13.272056709428735,1,0.6636028354714367,1,1,0,0,0,1
20230101964992,0,5,0,5,37.988078508152554,0,8.285694165768199,2,1,0,1,0,0
20230101964998,0,6,0,1,9.51148146411212,0,9.51148146411212,1,1,0,0,0,1
20230101965017,0,2,0,5,26.015427648584787,0,6.346376928019791,2,1,0,0,1,0
20230101965040,1,4,0,1,11.701634909033103,1,11.701634909033103,1,1,0,0,0,0
20230101965070,0,4,0,7,41.695944148444866,4,6.41943891224601,2,1,0,0,1,1
20230101965094,1,3,0,3,27.640456799110943,2,9.213485599703647,2,1,0,1,0,0
20230101965096,0,4,0,6,56.47554991134351,2,9.412591651890585,2,1,0,1,0,1
20230101965099,1,3,0,15,40.53214645369677,0,4.167853735749109,3,1,0,1,0,1
20230101965105,1,3,0,7,61.27955735923079,0,8.754222479890114,5,1,1,1,0,1
20230101965111,0,5,0,20,12.626245725843887,1,0.6313122862921944,1,1,0,0,0,1
20230101965134,1,5,0,15,13.028999502319577,1,0.8685999668213051,1,1,0,0,0,1
20230101965142,1,3,0,3,20.159339707823037,2,7.442382362280437,1,1,0,0,0,1
20230101965163,1,5,0,19,76.40095404379537,0,5.8783647747210885,1,0,0,1,0,1
20230101965171,0,3,0,14,74.52167827501944,1,6.186288278017628,4,1,1,1,1,1
20230101965180,1,2,0,30,215.70694034695038,0,7.962895858776765,7,1,1,1,1,1
20230101965195,1,4,0,2,17.934322097566938,0,8.967161048783469,2,0,0,0,1,0
20230101965199,1,3,0,5,11.169758871056288,0,2.2339517742112576,1,1,0,0,0,1
20230101965214,1,3,0,1,9.559305672844864,0,9.559305672844864,1,1,0,0,0,0
20230101965275,0,2,0,1,10.847568533391785,1,10.847568533391785,1,0,0,1,0,0
20230101965284,0,2,0,18,91.75605821970345,0,6.453752134624578,4,1,1,1,1,1
20230101965329,1,3,0,3,10.338155412452387,0,3.446051804150796,1,1,0,0,0,1
20230101965346,1,3,0,20,88.82138687364402,8,5.337749503654124,2,0,0,0,1,1
20230101965348,1,2,0,7,46.22410137611043,0,7.401860463647647,3,1,0,1,1,0
20230101965355,1,3,0,2,10.20459164531955,0,5.102295822659775,1,1,0,0,0,1
20230101965366,0,4,0,41,75.94024840332546,0,4.05453320307039,3,1,1,1,0,1
20230101965404,1,3,0,13,53.667799586651704,0,6.651495005268077,4,1,1,1,1,0
20230101965425,1,2,0,69,204.66359253037143,1,6.335792017996099,8,1,1,1,1,1
20230101965429,1,4,0,1,9.772638274111136,0,9.772638274111136,1,1,0,0,0,1
20230101965445,1,3,0,7,51.2800184300256,5,8.857578869893251,2,1,0,0,1,1
20230101965486,1,2,0,13,47.57938234459441,0,5.038980084786696,4,1,0,1,1,1
20230101965504,1,3,0,15,63.30057629190052,0,5.172558240523676,1,0,0,0,1,0
20230101965507,1,4,0,4,38.43864824527473,0,9.609662061318682,4,1,1,1,0,0
20230101965529,0,2,0,1,10.710967378552104,1,10.710967378552104,1,1,0,0,0,1
20230101965559,1,3,0,4,20.390132986164595,0,6.517971024452568,1,0,0,0,1,1
20230101965565,0,4,0,5,12.32038745160309,1,2.464077490320618,1,1,0,0,0,1
20230101965570,0,5,0,4,23.372253660938036,0,5.843063415234509,1,0,0,0,1,1
20230101965572,0,4,0,2,18.633001135609145,2,9.316500567804573,1,0,0,1,0,1
20230101965592,1,2,0,6,30.466602738433558,2,6.135794822424514,2,1,0,1,0,0
20230101965608,1,4,0,3,10.80458342502774,1,3.60152780834258,1,0,0,0,1,0
20230101965615,1,2,0,18,64.89658232713204,0,3.718391135995216,2,0,1,0,1,1
20230101965656,0,3,0,9,33.77267834674365,3,4.464537099899215,1,1,0,0,0,1
20230101965658,0,3,0,13,19.992580566029137,0,5.2306656955281134,1,0,0,1,0,1
20230101965661,1,5,0,1,11.244588398782223,1,11.244588398782223,1,0,0,0,1,1
20230101965682,0,5,0,10,18.91142994426343,0,1.891142994426343,1,0,0,1,0,1
20230101965701,1,3,0,2,22.541274377261136,0,11.270637188630568,1,0,0,0,1,0
20230101965719,0,3,0,27,143.67420368384336,0,6.606349288006828,5,1,1,1,1,0
20230101965725,1,2,0,1,10.043032079974024,0,10.043032079974024,1,1,0,0,0,1
20230101965784,1,2,0,10,53.96688096796861,5,6.673882374459455,1,0,0,0,1,1
20230101965812,0,4,0,17,128.5597394844642,7,8.212946476127259,6,1,1,1,1,1
20230101965824,1,6,0,8,57.96737898891091,0,8.046129216458562,3,1,0,1,1,0
20230101965838,1,2,0,13,67.84880335978463,1,6.04231404348555,2,1,0,1,0,0
20230101965843,0,2,0,1,11.26192241677694,1,11.26192241677694,1,1,0,0,0,0
20230101965847,1,3,0,3,17.9833434099004,0,6.559403044997645,1,0,0,0,1,1
20230101965852,0,5,0,9,29.795741246441487,0,5.248086567283631,2,0,1,0,0,1
20230101965861,1,2,0,8,52.56992063984917,0,7.749865623241263,3,1,0,1,1,1
20230101965899,0,2,0,1,10.715106420466311,0,10.715106420466311,1,0,0,0,1,0
20230101965931,0,3,0,25,47.08084539672532,0,3.0847710684440885,1,1,0,0,0,1
20230101965938,0,5,0,3,27.2847833734338,0,9.0949277911446,2,1,0,0,1,1
20230101965945,1,3,0,35,14.475993007876877,1,0.4135998002250536,1,1,0,0,0,1
20230101965959,1,3,0,1,10.671487070998,1,10.671487070998,1,1,0,0,0,0
20230101965966,1,2,0,3,26.07882506976409,0,8.692941689921364,3,1,1,1,0,0
20230101965975,0,3,0,15,82.5307639357284,0,6.428282715314544,3,1,0,1,1,0
20230101965982,0,3,0,3,29.343148361322633,2,9.78104945377421,2,1,0,1,0,0
20230101965993,1,3,0,30,46.88336259868948,0,1.6767114768172071,1,0,0,1,0,1
20230101965999,1,4,0,7,20.131999364731584,0,2.9351728584571437,2,1,1,0,0,1
20230101966012,0,5,0,3,22.38858866049332,2,8.512131992496863,1,1,0,0,0,1
20230101966014,0,4,0,7,64.20374636120627,1,9.17196376588661,3,1,1,0,0,1
20230101966017,1,3,0,22,44.77558506243288,2,4.47020218372118,3,1,1,1,0,1
20230101966030,1,4,0,18,67.57674134868697,0,6.729984543363505,2,1,1,0,0,0
20230101966033,1,3,0,5,28.09374225262104,0,7.004616654667522,2,1,0,0,0,1
20230101966054,1,2,0,13,12.586223364451625,0,0.9681710280347404,1,0,0,0,1,0
20230101966062,1,5,0,1,10.028003427233696,0,10.028003427233696,1,0,0,1,0,1
20230101966075,1,2,0,6,11.848139767867323,1,1.9746899613112205,1,1,0,0,0,1
20230101966078,0,2,0,16,86.41319494111055,0,6.228348479357022,1,0,0,1,0,1
20230101966082,1,6,0,1,9.881395306061313,0,9.881395306061313,1,0,0,0,1,1
20230101966084,0,2,0,13,76.47521421846362,7,7.3679161501829515,2,1,0,0,1,1
20230101966157,1,3,0,5,11.01582192792268,1,2.203164385584536,1,0,0,0,1,1
20230101966158,1,4,0,8,55.922007694501104,0,7.687637832492247,3,1,1,0,1,0
20230101966159,0,4,0,1,9.00601857490256,0,9.00601857490256,1,0,0,0,1,1
20230101966160,1,4,0,1,10.710967378552104,1,10.710967378552104,1,1,0,0,0,1
20230101966169,1,4,0,1,8.503702601233739,0,8.503702601233739,1,0,1,0,0,0
20230101966189,0,4,0,20,140.0742523998629,0,7.679927881352018,5,1,1,1,1,0
20230101966190,1,3,0,18,26.305554136773747,0,1.4614196742652084,1,0,1,0,0,1
20230101966241,1,3,0,3,26.59197246326243,0,8.863990821087476,2,1,1,0,0,1
20230101966252,0,2,0,8,12.112426580318774,1,1.5140533225398467,1,1,0,0,0,1
20230101966258,0,2,0,23,181.42364133590542,0,8.073499038460685,4,1,1,1,1,1
20230101966265,0,2,0,7,37.1077271740334,0,6.550634289677221,4,1,0,1,1,1
20230101966269,1,3,0,35,35.38499469152127,2,3.9757487190626697,1,0,0,0,1,0
20230101966345,1,4,0,1,9.021839764105511,0,9.021839764105511,1,1,0,0,0,0
20230101966357,0,5,0,10,11.074746031189092,0,1.107474603118909,1,0,0,0,1,0
20230101966359,0,2,0,59,180.26365100834803,0,5.461500732805847,6,1,1,1,1,0
20230101966370,1,5,0,15,12.753951249998872,1,0.8502634166665914,1,1,0,0,0,1
20230101966389,0,3,0,2,17.667794854039627,0,8.833897427019814,2,1,0,1,0,1
20230101966395,1,2,0,1,11.031642462085092,1,11.031642462085092,1,0,0,1,0,0
20230101966401,0,3,0,5,36.1873255060342,0,7.7712574208436065,2,1,0,0,1,1
20230101966428,1,5,0,2,16.624329106842815,0,8.312164553421407,1,1,0,0,0,1
20230101966459,0,3,0,7,47.017706553615035,0,7.471371288975689,3,1,0,1,1,1
20230101966476,1,5,0,10,10.196940441748334,0,1.0196940441748334,1,0,0,1,0,0
20230101966491,1,3,0,1,9.915860688599269,0,9.915860688599269,1,0,0,0,1,1
20230101966494,0,2,0,1,10.627430633893226,1,10.627430633893226,1,1,0,0,0,1
20230101966498,1,2,0,32,81.48616209723987,0,4.181367576083646,4,1,1,1,0,1
20230101966502,1,4,0,3,11.784661065592324,1,3.9282203551974413,1,0,0,0,1,0
20230101966515,1,3,0,2,10.465813949164522,1,5.232906974582261,1,0,0,0,1,1
20230101966528,0,4,0,7,47.117466275627635,1,7.566273858250442,4,1,0,1,1,1
20230101966530,1,3,0,2,23.265797076559487,0,11.632898538279743,1,1,0,0,0,0
20230101966537,1,4,0,4,26.070547737960496,0,6.981658082895514,3,0,0,1,1,1
20230101966541,1,4,0,3,11.174300913780872,1,3.7247669712602907,1,1,0,0,0,0
20230101966552,0,2,0,10,33.14468462874153,3,3.360652411048607,2,1,0,0,1,0
20230101966554,1,4,0,1,9.587063011218692,0,9.587063011218692,1,1,0,0,0,1
20230101966556,0,3,0,1,10.033726029459856,0,10.033726029459856,1,1,0,0,0,0
20230101966584,1,4,0,6,22.194271154031934,2,6.209638757563633,2,1,0,0,1,1
20230101966586,1,3,0,20,10.37913149526554,0,0.518956574763277,1,0,0,1,0,1
20230101966600,1,4,0,3,11.174300913780872,1,3.7247669712602907,1,1,0,0,0,0
20230101966602,1,3,0,1,7.952966790923131,0,7.952966790923131,1,0,0,1,0,1
20230101966605,1,4,0,1,10.809748150372926,1,10.809748150372926,1,0,0,0,1,0
20230101966618,1,4,0,32,90.87486675927335,1,6.230536399746735,3,1,0,1,1,0
20230101966647,0,5,0,1,10.405201793433656,0,10.405201793433656,1,0,0,0,1,0
20230101966649,1,2,0,5,29.64046374598084,1,7.511738819201025,2,1,0,0,1,0
20230101966654,0,3,0,1,10.297318579745925,0,10.297318579745925,1,0,0,1,0,1
20230101966656,1,3,0,11,29.158219865477427,0,2.7976144097548263,2,0,0,1,1,1
20230101966662,1,4,0,14,24.246452512876196,2,1.8663638474026851,1,1,0,0,0,0
20230101966668,1,3,0,5,28.40468644334983,0,6.458301716716491,1,0,0,1,0,0
20230101966681,0,3,0,9,65.03939136717204,4,8.041244047483923,2,1,0,1,0,1
20230101966713,1,3,0,11,33.00757346436513,3,3.04227750936451,2,1,0,0,1,0
20230101966717,1,4,0,6,52.24417716126966,0,8.70736286021161,3,1,1,0,1,0
20230101966737,1,3,0,4,11.9750796175225,0,2.993769904380625,1,0,0,0,1,1
20230101966755,1,5,0,5,11.465424968821374,1,2.2930849937642748,1,1,0,0,0,1
20230101966764,1,6,0,26,212.07442629971337,0,8.333055105085016,8,1,1,1,1,1
20230101966768,1,3,0,1,10.710967378552104,1,10.710967378552104,1,1,0,0,0,1
20230101966770,0,2,0,1,10.217202802034723,1,10.217202802034723,1,1,0,0,0,1
20230101966773,1,3,0,5,30.336494261176014,1,7.7744297130625055,3,1,0,1,0,1
20230101966782,1,3,0,1,10.513497659473217,0,10.513497659473217,1,1,0,0,0,1
20230101966823,1,5,0,1,10.799759233696244,1,10.799759233696244,1,0,0,1,0,1
20230101966827,1,4,0,2,10.76884282073053,1,5.384421410365265,1,1,0,0,0,0
20230101966853,0,5,0,3,29.793165173209943,0,9.931055057736648,2,1,0,0,1,1
20230101966873,0,2,0,9,48.083599212556805,1,5.636431028821965,2,1,0,1,0,0
20230101966917,0,3,0,6,45.00508692107147,0,8.032465574964728,4,1,0,1,1,1
20230101966920,0,3,0,18,113.59612928917625,0,7.772903309934644,7,1,1,1,1,0
20230101966930,0,3,0,6,31.67307672918154,3,6.374118623270217,1,1,0,0,0,1
20230101966933,1,2,0,20,11.35558135824538,0,0.5677790679122691,1,1,0,0,0,1
20230101966945,1,5,0,2,11.320565693461432,1,5.660282846730716,1,1,0,0,0,1
20230101966972,1,5,0,6,61.44825941568918,6,10.24137656928153,2,1,0,0,1,0
20230101966975,0,3,0,21,104.97188418652483,0,6.9115279288831,6,1,1,1,1,0
20230101966979,0,3,0,12,47.837493785274205,1,5.802324973212471,4,1,1,1,1,1
20230101967005,0,3,0,2,20.13329463227386,1,10.06664731613693,1,0,0,1,0,0
20230101967006,1,3,0,11,95.38008629744095,0,8.670916936130995,5,1,1,1,0,1
20230101967126,1,2,0,1,10.03192474171143,1,10.03192474171143,1,0,0,0,1,1
20230101967153,0,2,0,1,10.799759233696244,1,10.799759233696244,1,0,0,1,0,1
20230101967157,1,3,0,4,27.201467353017726,0,7.567940952579357,2,0,1,0,0,0
20230101967165,0,4,0,3,19.50759376563639,0,7.081259921669565,2,0,0,1,1,0
20230101967175,0,3,0,6,21.29980540414544,2,6.143189929968609,2,1,0,0,0,1
20230101967177,1,4,0,10,56.41441201132139,0,7.395541316299814,4,1,1,1,0,1
20230101967200,0,3,0,1,10.510886194753596,1,10.510886194753596,1,0,0,0,1,1
20230101967204,1,2,0,17,41.113148979967775,0,2.954181919525573,2,1,0,0,1,0
20230101967206,1,3,0,24,79.65726715944139,0,6.423429912208405,4,1,1,0,1,1
20230101967216,1,4,0,5,23.43338672276716,2,4.800356516875716,2,0,0,0,1,0
20230101967228,1,3,0,4,21.45043529506104,2,7.137093888484339,2,1,0,0,1,0
20230101967239,1,3,0,6,37.33211705042181,0,7.720924795925866,3,1,1,0,0,0
20230101967244,1,5,0,14,83.95803866362346,4,7.484784978059968,4,1,1,1,0,1
20230101967280,0,4,0,17,89.82124800281937,0,6.501782529151631,4,1,1,1,1,1
20230101967288,1,3,0,7,51.602265025299964,0,7.874108834057047,2,1,0,1,0,1
20230101967296,1,4,0,1,10.34512385694912,0,10.34512385694912,1,0,0,1,0,0
20230101967300,1,3,0,5,11.270802947058217,0,2.254160589411643,1,1,0,0,0,1
20230101967305,0,3,0,11,70.16368802916148,0,7.1344093598737715,5,1,1,1,1,1
20230101967307,1,4,0,2,10.990448898463375,0,5.495224449231688,1,0,0,1,0,1
20230101967314,1,4,0,1,11.364344246857838,0,11.364344246857838,1,0,0,0,1,1
20230101967315,0,2,0,6,11.824746338150312,1,1.9707910563583855,1,1,0,0,0,1
20230101967337,1,3,0,1,10.035524078403878,1,10.035524078403878,1,1,0,0,0,1
20230101967349,1,3,0,1,10.6389516097231,1,10.6389516097231,1,0,0,0,1,1
20230101967373,1,4,0,3,11.031286405889189,0,3.6770954686297297,1,0,0,0,1,1
20230101967385,1,4,0,10,21.42487606517923,0,2.142487606517923,1,0,1,0,0,0
