scd,gender,age_grp,weekday,total_qty,total_amt,event_product,amt/qty,num_category,ctg_0,ctg_1,ctg_2,ctg_3
20230101964827,0,5,0,21,146.73977524949092,0,7.488714327593859,6,1,1,1,1
20230101964859,0,4,0,6,10.01265580953678,0,1.6687759682561298,1,0,0,1,0
20230101964893,1,6,0,2,10.916560108088095,0,5.458280054044048,1,1,0,0,0
20230101964904,1,5,0,10,46.580080607306506,0,5.85551227659775,5,1,1,1,1
20230101964905,0,4,0,2,17.312656461101895,0,8.656328230550947,2,1,1,0,0
20230101964915,1,5,0,4,15.753204186533894,0,3.9383010466334736,2,1,1,0,0
20230101964916,1,3,0,6,49.079332328374534,0,8.179888721395756,2,1,0,1,0
20230101964918,0,2,0,1,8.201934351194222,0,8.201934351194222,1,1,0,0,0
20230101964922,0,4,0,3,28.796397289669127,0,9.598799096556375,3,1,0,0,1
20230101964953,0,4,0,1,9.639326675125693,1,9.639326675125693,1,1,0,0,0
20230101964954,0,3,0,8,51.335947233588215,0,7.109294150240355,5,1,1,0,0
20230101964983,1,4,0,10,72.1849527603168,0,7.528592772079258,3,1,1,1,0
20230101964997,0,4,0,1,10.907917358643626,1,10.907917358643626,1,1,0,0,0
20230101965001,0,4,0,40,30.292556714363613,0,0.8186892866627514,1,1,0,0,0
20230101965002,0,4,0,2,17.03878154991945,0,8.519390774959724,2,0,1,0,0
20230101965015,1,3,0,7,18.774846129582144,0,3.17843455934138,2,1,0,0,1
20230101965016,1,6,0,1,11.098091606857963,0,11.098091606857963,1,0,0,0,1
20230101965020,0,4,0,2,18.32158801130646,0,9.16079400565323,2,1,0,0,1
20230101965024,0,4,0,3,26.686175011640508,0,8.895391670546836,3,1,1,0,1
20230101965048,1,5,0,3,26.315824817452643,2,8.771941605817547,1,1,0,0,0
20230101965049,0,3,0,2,18.79089018398292,0,9.39544509199146,2,1,1,0,0
20230101965052,0,4,0,1,7.649216319820633,0,7.649216319820633,1,0,0,0,1
20230101965062,1,3,0,3,19.22111041748787,0,7.225410475283466,2,1,1,0,0
20230101965080,1,5,0,13,52.787208958479816,0,5.046267304003425,2,0,0,1,1
20230101965082,0,4,0,6,28.567924706962184,0,4.761320784493697,2,1,0,1,0
20230101965101,0,4,0,17,52.096887494646005,0,6.2848863986572026,4,1,0,1,1
20230101965120,1,4,0,9,9.71902370267014,0,1.0798915225189045,1,1,0,0,0
20230101965129,0,6,0,1,8.592300663903043,0,8.592300663903043,1,1,0,0,0
20230101965133,0,4,0,10,41.468070348287554,0,5.408806320547238,4,1,1,0,1
20230101965137,0,4,0,7,42.91458978910236,0,6.76531290801083,4,1,1,0,1
20230101965144,0,3,0,5,18.502523231050834,0,3.874082944733189,1,1,0,0,0
20230101965154,0,6,0,2,19.722968569929236,0,9.861484284964618,1,1,0,0,0
20230101965166,0,4,0,2,10.332017933575289,0,5.166008966787644,1,0,0,1,0
20230101965177,1,6,0,1,10.666650414667744,0,10.666650414667744,1,1,0,0,0
20230101965186,1,4,0,2,10.776474045001011,1,5.388237022500506,1,1,0,0,0
20230101965190,1,3,0,5,32.151424057372736,0,6.979250648033784,1,0,0,1,0
20230101965194,0,4,0,2,17.602102417862262,0,8.801051208931131,1,1,0,0,0
20230101965197,0,4,0,17,136.5466080966907,0,8.258557702605092,6,1,1,1,1
20230101965205,1,4,0,1,8.918917979908679,1,8.918917979908679,1,1,0,0,0
20230101965217,0,3,0,2,8.672486075822272,0,4.336243037911136,1,0,1,0,0
20230101965220,0,4,0,1,9.23151460720759,0,9.23151460720759,1,1,0,0,0
20230101965234,0,4,0,19,113.29661100314813,0,7.038877479948833,6,1,1,1,1
20230101965237,0,4,0,9,45.65737419908771,0,5.942704222011969,4,1,1,0,0
20230101965240,0,4,0,5,42.22983150253949,0,8.445966300507898,3,1,1,1,0
20230101965242,0,5,0,22,29.808371687568837,0,1.4276494290183983,1,1,0,0,0
20230101965250,1,4,0,2,9.33423800863242,0,4.66711900431621,1,0,1,0,0
20230101965276,1,4,0,2,10.489077361672273,0,5.244538680836136,1,1,0,0,0
20230101965282,1,3,0,7,37.75426605464406,2,5.822899947950644,3,1,1,0,0
20230101965285,1,5,0,2,9.233861567017527,0,4.616930783508764,1,1,0,0,0
20230101965303,1,3,0,1,8.468002947225466,0,8.468002947225466,1,0,1,0,0
20230101965310,0,4,0,4,34.02131325313238,0,8.505328313283094,4,1,1,1,0
20230101965321,0,2,0,4,16.43136520377952,0,4.10784130094488,1,0,0,1,0
20230101965342,0,3,0,2,18.79952385039552,0,9.39976192519776,2,1,1,0,0
20230101965367,0,4,0,21,70.98546891979613,1,5.852540379648159,4,1,0,1,1
20230101965370,0,4,0,4,25.911748280461325,0,7.109396148566838,1,0,1,0,0
20230101965390,0,4,0,5,36.00585395169762,0,7.729893483457062,3,1,1,0,0
20230101965405,0,4,0,20,90.06975275855925,0,5.392225480359431,5,0,1,0,1
20230101965440,1,4,0,2,17.91210508711137,0,8.956052543555685,2,1,0,0,0
20230101965442,0,3,0,4,17.577627462580743,0,4.394406865645186,2,0,1,1,0
20230101965483,1,5,0,6,27.99838395715758,0,4.6663973261929295,1,0,1,0,0
20230101965484,1,2,0,3,25.770240754249528,1,8.59008025141651,2,1,0,1,0
20230101965508,0,4,0,23,85.2440299130321,0,4.541839051334846,3,1,0,1,1
20230101965509,0,4,0,4,32.54039969977629,0,8.135099924944072,2,0,0,1,1
20230101965521,1,4,0,13,38.93305167081262,0,4.497629821154509,1,1,0,0,0
20230101965528,1,4,0,1,9.084436955087028,0,9.084436955087028,1,0,1,0,0
20230101965543,1,2,0,1,10.450481157684562,0,10.450481157684562,1,0,0,1,0
20230101965545,1,4,0,24,83.72534294799587,0,5.666171339760414,2,1,0,1,0
20230101965550,0,5,0,2,9.304194947447806,0,4.652097473723903,1,0,0,0,1
20230101965553,0,4,0,15,124.0261317403429,0,8.268408782689527,7,1,1,1,1
20230101965556,1,3,0,1,8.16194579946869,0,8.16194579946869,1,0,1,0,0
20230101965575,1,4,0,1,8.147867129923947,0,8.147867129923947,1,0,1,0,0
20230101965583,0,3,0,1,8.646113971483077,1,8.646113971483077,1,1,0,0,0
20230101965588,0,4,0,6,9.73014555852275,0,1.6216909264204584,1,1,0,0,0
20230101965603,0,3,0,3,18.370194797256154,1,6.683034175850275,1,0,0,0,1
20230101965606,0,4,0,17,87.59692455685773,1,5.92192235877517,3,1,1,0,0
20230101965619,0,5,0,3,26.479551052536742,0,8.826517017512247,3,1,1,0,0
20230101965620,0,3,0,4,18.582413328361863,0,4.645603332090466,1,0,1,0,0
20230101965633,0,3,0,6,27.2880781282678,1,4.548013021377966,3,1,1,0,0
20230101965635,0,3,0,4,25.101770064020194,0,6.82365607702111,1,0,1,0,0
20230101965644,1,4,0,7,60.04684501713419,0,8.578120716733455,5,1,1,1,1
20230101965648,1,3,0,13,105.38775455459292,1,8.407768293505924,6,1,1,1,1
20230101965659,0,3,0,1,8.080237416216702,0,8.080237416216702,1,1,0,0,0
20230101965662,0,4,0,29,13.45912985644628,1,0.46410792608435447,1,1,0,0,0
20230101965694,0,4,0,1,8.646289764750648,0,8.646289764750648,1,0,1,0,0
20230101965703,0,4,0,1,8.629092283913646,0,8.629092283913646,1,0,1,0,0
20230101965708,1,4,0,11,20.32192989159988,0,5.857851184832225,1,1,0,0,0
20230101965710,1,4,0,1,8.696343057044556,0,8.696343057044556,1,0,0,1,0
20230101965714,0,2,0,1,10.450481157684562,0,10.450481157684562,1,0,0,1,0
20230101965724,1,4,0,4,34.268012007779525,0,8.567003001944881,3,1,1,0,0
20230101965730,0,3,0,4,33.81961646446809,0,8.454904116117023,4,1,1,1,1
20230101965739,0,4,0,1,8.746557354543503,0,8.746557354543503,1,0,1,0,0
20230101965750,1,4,0,1,8.429454277108231,0,8.429454277108231,1,0,0,0,1
20230101965782,0,2,0,1,8.455104999102815,0,8.455104999102815,1,0,0,1,0
20230101965786,0,5,0,14,67.31159875477587,0,6.776446268276173,4,0,1,1,1
20230101965794,0,3,0,2,10.118477957093951,0,5.059238978546976,1,1,0,0,0
20230101965799,0,4,0,3,17.605892660727413,0,6.575266164875868,2,1,1,0,0
20230101965818,0,3,0,5,25.27384704634748,0,6.540653800361613,3,0,1,0,0
20230101965820,0,5,0,3,27.588935502565676,0,9.196311834188558,3,1,1,1,0
20230101965823,0,3,0,13,45.11984196509176,0,6.3910640842229185,3,1,1,0,0
20230101965831,0,3,0,10,69.02272953790423,0,7.850069049003571,5,1,1,1,0
20230101965832,0,4,0,8,42.96559552673224,0,5.964968657259002,3,1,0,1,0
20230101965855,1,4,0,7,52.41788149080363,0,7.928044657781986,5,1,1,0,1
20230101965860,1,4,0,1,8.646289764750648,0,8.646289764750648,1,0,1,0,0
20230101965863,1,3,0,2,15.987000716329373,0,7.993500358164686,2,0,1,1,0
20230101965869,0,4,0,4,17.395331556349177,0,5.667221916376595,2,1,1,0,0
20230101965870,0,5,0,2,18.3081413774513,2,9.15407068872565,2,1,0,1,0
20230101965873,0,4,0,9,52.88303138214424,0,6.971742264821226,4,0,1,1,0
20230101965893,1,6,0,1,9.13583231980112,0,9.13583231980112,1,0,1,0,0
20230101965894,0,4,0,2,18.821370447946762,1,9.410685223973381,1,0,0,0,1
20230101965900,0,4,0,5,34.54328726130207,0,7.504594384682881,3,0,1,0,1
20230101965912,0,3,0,2,18.167274022637876,0,9.083637011318938,2,1,1,0,0
20230101965921,0,4,0,6,41.967856007402936,0,7.471819743908168,3,1,1,0,1
20230101965937,1,4,0,12,65.56644443231158,0,6.073818217100736,4,1,1,1,0
20230101965953,1,3,0,7,60.42116666207025,0,8.631595237438606,4,1,1,0,0
20230101965954,1,4,0,3,8.605387202152153,0,2.8684624007173842,1,1,0,0,0
20230101966011,0,4,0,1,8.609042845046117,0,8.609042845046117,1,0,1,0,0
20230101966018,1,4,0,7,18.874870902999028,0,5.156955136285721,2,1,1,0,0
20230101966020,0,4,0,2,16.744628610939706,0,8.372314305469853,2,0,1,1,0
20230101966037,1,2,0,1,9.352707613263105,0,9.352707613263105,1,1,0,0,0
20230101966039,0,4,0,5,45.65159040922,2,9.130318081843999,3,1,1,1,0
20230101966044,0,3,0,10,59.63571123764879,0,6.714411128119891,4,1,1,1,0
20230101966066,1,2,0,8,66.98135372552059,0,8.372669215690074,4,1,0,1,1
20230101966080,0,4,0,18,88.54738725722797,1,5.535580538191105,6,1,1,1,0
20230101966103,0,4,0,2,17.678459951055352,0,8.839229975527676,2,1,1,0,0
20230101966126,0,3,0,1,9.208438564686588,0,9.208438564686588,1,0,1,0,0
20230101966134,1,4,0,12,62.24910148569693,0,7.100212911557544,4,1,1,0,0
20230101966138,0,5,0,7,50.51743230888019,0,7.752235980899255,5,1,1,1,0
20230101966140,0,3,0,2,19.64187141737503,0,9.820935708687514,2,1,0,0,0
20230101966142,0,6,0,1,8.25608813381491,0,8.25608813381491,1,0,0,0,1
20230101966180,1,5,0,2,19.053384479094944,0,9.526692239547472,2,1,1,0,0
20230101966182,0,4,0,3,17.58556692245446,0,6.463253970189828,1,1,0,0,0
20230101966185,0,4,0,6,27.90295663371152,0,4.650492772285253,1,0,1,0,0
20230101966198,0,4,0,9,17.577363297861627,0,4.46884853955824,2,0,1,0,1
20230101966233,1,5,0,2,19.321319995943423,1,9.660659997971711,2,1,0,0,1
20230101966264,0,4,0,2,9.33423800863242,0,4.66711900431621,1,0,1,0,0
20230101966275,0,3,0,3,19.43880507000233,0,7.24336819965676,1,1,0,0,0
20230101966311,0,4,0,5,45.860394724785095,0,9.172078944957018,4,1,1,0,1
20230101966313,0,4,0,2,18.824454923245856,1,9.412227461622928,2,1,0,0,1
20230101966319,0,4,0,1,7.654443226470112,0,7.654443226470112,1,0,0,1,0
20230101966321,1,3,0,15,111.90356159644158,0,7.9679318063450015,6,1,1,0,1
20230101966326,0,6,0,5,35.53006089016436,2,7.8971786967549615,3,1,0,1,0
20230101966331,1,6,0,13,78.99712295302514,1,7.877121325944649,3,1,1,0,0
20230101966334,0,3,0,2,16.488539684407016,0,8.244269842203508,1,0,1,0,0
20230101966403,0,4,0,3,24.90223119048384,0,8.30074373016128,2,0,0,1,1
20230101966405,0,5,0,23,75.1963371702174,0,4.061358158616194,3,1,1,1,0
20230101966420,1,3,0,2,16.82810486499345,0,8.414052432496725,2,1,0,1,0
20230101966422,0,3,0,5,34.7098457574237,1,7.485609899246574,3,1,1,0,0
20230101966430,0,3,0,1,9.85314117809939,0,9.85314117809939,1,1,0,0,0
20230101966434,1,3,0,6,25.769657630429034,0,4.294942938404839,1,0,0,1,0
20230101966437,1,2,0,1,10.328068777836522,0,10.328068777836522,1,0,0,1,0
20230101966441,0,3,0,7,56.56540756408522,0,8.08077250915503,4,1,1,1,1
20230101966469,1,3,0,4,22.22952218275476,2,5.55738054568869,1,1,0,0,0
20230101966489,0,4,0,4,31.68650485012425,0,7.921626212531063,2,1,0,1,0
20230101966496,0,4,0,6,51.229153478054094,1,8.53819224634235,3,0,1,1,1
20230101966505,1,5,0,3,18.026716620248123,0,6.71376606007532,2,1,0,1,0
20230101966507,1,4,0,11,79.8346714151619,1,7.791348403613161,5,1,1,1,1
20230101966509,0,4,0,3,26.020538837013575,0,8.673512945671192,1,0,0,1,0
20230101966514,1,4,0,3,17.394603884497336,0,6.490765092462779,2,0,1,0,1
20230101966518,0,4,0,8,36.90723248010384,0,5.2904151268501645,2,0,1,1,0
20230101966526,0,4,0,8,19.587456977086777,0,2.448432122135847,1,0,0,1,0
20230101966539,1,4,0,2,19.02311888321679,0,9.511559441608394,2,1,0,0,0
20230101966549,1,3,0,3,16.899603464519146,0,6.240272582847618,2,1,0,0,0
20230101966558,0,3,0,11,46.504788288235595,0,5.548847629885937,4,1,1,1,1
20230101966565,0,4,0,1,8.646289764750648,0,8.646289764750648,1,0,1,0,0
20230101966566,1,3,0,4,27.913718017069897,0,7.8405711604921935,3,1,0,1,1
20230101966575,0,4,0,4,8.75115798136203,0,2.1877894953405077,1,0,0,1,0
20230101966599,0,4,0,2,17.390370756382353,0,8.695185378191177,1,1,0,0,0
20230101966603,0,4,0,1,7.718685495198466,0,7.718685495198466,1,0,0,1,0
20230101966629,1,5,0,17,63.96459552445495,1,4.921430085467334,3,1,1,0,0
20230101966640,0,4,0,7,40.715465836030745,0,6.533466177954975,4,1,0,1,1
20230101966645,0,6,0,1,9.392411897514927,0,9.392411897514927,1,1,0,0,0
20230101966655,1,3,0,2,17.9517062649498,0,8.9758531324749,2,1,1,0,0
20230101966680,1,4,0,5,16.346395008233277,0,4.911755495961897,2,1,0,1,0
20230101966702,0,4,0,1,8.65956043270316,0,8.65956043270316,1,0,1,0,0
20230101966708,1,4,0,1,9.275847174178304,0,9.275847174178304,1,0,1,0,0
20230101966716,0,3,0,2,8.868835492826895,0,4.434417746413447,1,0,0,1,0
20230101966746,0,5,0,3,27.446462086373476,0,9.148820695457825,2,1,0,1,0
20230101966751,1,3,0,12,53.739272709428505,0,4.4782727257857085,4,1,0,1,1
20230101966754,1,4,0,12,61.951684948899995,0,6.527282445316283,4,1,1,1,0
20230101966815,1,4,0,17,124.18404510387325,0,7.6778870444403875,5,1,1,1,1
20230101966850,1,3,0,4,8.202208436436448,0,2.050552109109112,1,1,0,0,0
20230101966854,0,3,0,8,52.17211479412609,0,7.154401213052101,3,0,1,1,0
20230101966857,0,3,0,25,18.836496426237996,0,4.535440854489644,1,0,0,1,0
20230101966864,0,4,0,2,16.744628610939706,0,8.372314305469853,2,0,1,0,0
20230101966878,0,4,0,6,42.936175658209095,0,7.648403213708219,4,0,1,0,1
20230101966880,1,4,0,2,8.637284671674058,0,4.318642335837029,1,0,1,0,0
20230101966897,1,4,0,2,9.234447447319416,0,4.617223723659708,1,0,0,1,0
20230101966942,0,4,0,12,35.50732705509331,0,5.192975713028614,2,0,1,1,0
20230101966960,1,5,0,6,50.85151803119089,0,8.475253005198482,3,1,0,1,0
20230101966973,1,4,0,1,8.835210463664092,0,8.835210463664092,1,0,1,0,0
20230101966978,0,4,0,9,19.867976415932464,0,3.0351803591989404,2,0,1,1,0
20230101967003,1,5,0,4,34.291781484705695,0,8.572945371176424,2,0,1,0,0
20230101967004,0,4,0,7,45.57616691374323,0,7.160513644785968,4,1,1,1,1
20230101967013,0,4,0,2,9.937937287265354,1,4.968968643632677,1,1,0,0,0
20230101967031,0,6,0,1,9.605283652624763,0,9.605283652624763,1,0,0,0,1
20230101967033,0,3,0,1,8.746557354543503,0,8.746557354543503,1,0,1,0,0
20230101967040,0,3,0,6,20.392529882554463,1,3.8315409140500765,2,0,1,1,0
20230101967042,0,4,0,1,10.670465881223274,1,10.670465881223274,1,0,0,0,1
20230101967048,0,4,0,15,61.53990875510732,0,6.7300783857352755,4,1,1,0,0
20230101967050,0,3,0,2,9.339436945310592,0,4.669718472655296,1,0,1,0,0
20230101967076,0,4,0,9,41.7176141648551,0,6.9273941616499926,5,1,1,0,1
20230101967081,0,4,0,11,61.84568670626425,2,6.321538754611809,3,1,1,1,0
20230101967100,0,3,0,7,61.561551900113294,2,8.794507414301899,5,1,1,0,1
