scd,gender,age_grp,order_date,total_qty,total_amt,event_product,num_category,amt/qty,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
20230101966605,1,4,0,1,10.809748150372926,1,1,10.809748150372926,0,0,1,0,0
20230101966618,1,4,0,32,90.87486675927335,1,4,6.230536399746734,0,0,0,0,1
20230101966647,0,5,0,1,10.405201793433656,0,1,10.405201793433656,0,0,0,0,1
20230101966649,1,2,0,5,29.64046374598084,1,2,7.511738819201025,0,1,0,0,0
20230101966654,0,3,0,1,10.297318579745925,0,1,10.297318579745925,1,1,0,0,0
20230101966656,1,3,0,11,29.158219865477427,0,2,2.7976144097548263,1,0,0,0,1
20230101966668,1,3,0,5,28.40468644334983,0,2,6.458301716716491,0,0,0,1,0
20230101966681,0,3,0,9,65.03939136717206,4,2,8.041244047483923,1,1,0,0,0
20230101966717,1,4,0,6,52.24417716126966,0,4,8.70736286021161,0,1,0,0,0
20230101966737,1,3,0,4,11.9750796175225,0,1,2.993769904380625,1,0,1,0,0
20230101966764,1,6,0,26,212.0744262997134,0,7,8.333055105085016,1,0,0,1,0
20230101966773,1,3,0,5,30.336494261176014,1,3,7.7744297130625055,1,1,0,0,0
20230101966782,1,3,0,1,10.513497659473217,0,1,10.513497659473217,1,0,0,0,1
20230101966823,1,5,0,1,10.799759233696244,1,1,10.799759233696244,1,0,0,1,0
20230101966853,0,5,0,3,29.793165173209943,0,2,9.931055057736648,1,0,0,0,1
20230101966873,0,2,0,9,48.083599212556805,1,3,5.636431028821965,0,1,0,0,0
20230101966917,0,3,0,6,45.00508692107147,0,4,8.032465574964728,1,1,0,0,0
20230101966920,0,3,0,18,113.59612928917622,0,7,7.772903309934643,0,1,0,0,0
20230101966933,1,2,0,20,11.35558135824538,0,1,0.5677790679122691,1,1,0,0,0
20230101966975,0,3,0,21,104.97188418652483,0,5,6.9115279288831,0,0,0,0,1
20230101966979,0,3,0,12,47.8374937852742,1,4,5.802324973212471,1,1,0,0,0
20230101967005,0,3,0,2,20.13329463227386,1,1,10.06664731613693,0,0,0,1,0
20230101967006,1,3,0,11,95.38008629744097,0,5,8.670916936130997,1,0,1,0,0
20230101967153,0,2,0,1,10.799759233696244,1,1,10.799759233696244,1,0,0,1,0
20230101967157,1,3,0,4,27.201467353017726,0,2,7.567940952579357,0,0,1,0,0
20230101967165,0,4,0,3,19.50759376563639,0,2,7.081259921669565,0,0,0,1,0
20230101967177,1,4,0,10,56.41441201132139,0,4,7.395541316299814,1,1,0,0,0
20230101967204,1,2,0,17,41.113148979967775,0,2,2.954181919525573,0,1,0,0,0
20230101967206,1,3,0,24,79.65726715944139,0,5,6.423429912208405,1,1,0,0,0
20230101967239,1,3,0,6,37.3321170504218,0,4,7.720924795925866,0,0,1,0,0
20230101967244,1,5,0,14,83.95803866362346,4,5,7.484784978059969,1,0,1,0,0
20230101967280,0,4,0,17,89.82124800281936,0,4,6.501782529151631,1,0,0,0,1
20230101967288,1,3,0,7,51.602265025299964,0,2,7.874108834057047,1,1,0,0,0
20230101967296,1,4,0,1,10.34512385694912,0,1,10.34512385694912,0,1,0,0,0
20230101967300,1,3,0,5,11.270802947058217,0,1,2.254160589411643,1,0,0,0,1
20230101967305,0,3,0,11,70.16368802916148,0,5,7.1344093598737715,1,0,1,0,0
20230101967307,1,4,0,2,10.990448898463375,0,1,5.495224449231688,1,1,0,0,0
20230101967314,1,4,0,1,11.364344246857838,0,1,11.364344246857838,1,0,0,0,1
20230101967373,1,4,0,3,11.031286405889189,0,1,3.6770954686297297,1,0,0,0,1
20230101967385,1,4,0,10,21.42487606517923,0,1,2.142487606517923,0,0,1,0,0
20230101967392,0,2,0,2,19.623201922178765,0,1,9.811600961089383,0,1,0,0,0
20230101967396,1,2,0,1,8.53954159508,0,1,8.53954159508,0,0,0,1,0
20230101967406,0,4,0,15,58.03349184028063,1,2,4.853166667578658,1,1,0,0,0
20230101967416,0,2,0,12,75.93885671782586,0,1,7.63028623201533,0,0,0,1,0
20230101967425,0,2,0,21,133.79769959195553,1,3,7.118489354509103,0,0,0,1,0
20230101967440,0,3,0,20,11.999023875547254,0,1,0.5999511937773627,1,0,0,0,1
20230101967485,0,3,0,3,29.050290364172746,0,3,9.683430121390915,1,1,0,0,0
20230101967487,1,4,0,1,10.235880049754966,0,1,10.235880049754966,1,1,0,0,0
20230101967501,0,4,0,23,162.3386324360047,0,9,7.965956508921618,1,1,0,0,0
20230101967525,1,4,0,6,46.74279879058304,3,3,8.356973689256682,1,1,0,0,0
20230101967574,0,4,0,2,20.157953824534736,0,2,10.078976912267368,1,1,0,0,0
20230101967632,1,4,0,4,28.231011418988828,3,3,7.725898396772334,1,1,0,0,0
20230101967654,1,3,0,33,74.73523708051012,0,3,4.6657160329680005,0,0,0,1,0
20230101967680,0,5,0,1,9.51148146411212,0,1,9.51148146411212,1,1,0,0,0
20230101967709,0,3,0,2,20.60549865478936,0,1,10.30274932739468,1,0,0,0,1
20230101967858,1,4,0,1,10.50413559859915,0,1,10.50413559859915,1,0,1,0,0
20230101967874,1,3,0,3,25.64004042612721,0,3,8.546680142042403,1,1,0,0,0
20230101967892,0,5,0,7,27.964326802969303,0,1,6.505719914025749,1,1,0,0,0
20230101967921,1,2,0,1,9.3180281773931,0,1,9.3180281773931,1,0,0,0,1
20230101967937,1,3,0,40,107.0629563605093,0,3,3.766638487943415,0,1,0,0,0
20230101967953,1,5,0,1,10.05414642882124,0,1,10.05414642882124,1,0,1,0,0
20230101968031,1,4,0,17,37.56882686028968,0,2,2.2291433697535448,1,0,0,1,0
20230101968054,1,3,0,1,10.49601297178542,0,1,10.49601297178542,1,0,0,0,1
20230101968087,1,4,0,18,46.233787630901084,0,1,3.8420524402686147,0,0,0,1,0
20230101968095,1,3,0,3,18.395462930968414,0,2,6.760657799701599,1,1,0,0,0
20230101968108,1,3,0,1,9.40079542866686,0,1,9.40079542866686,1,1,0,0,0
20230101968131,0,4,0,18,84.69436210936419,1,4,5.023348721717936,0,0,1,0,0
20230101968143,0,4,0,19,46.68510562340947,0,3,5.26477186977243,0,1,0,0,0
20230101968149,1,5,0,2,11.145001776175004,0,1,5.572500888087502,0,0,1,0,0
20230101968152,0,4,0,11,64.63978837672069,0,4,6.49793734005925,0,1,0,0,0
20230101968155,1,2,0,14,88.4524240515072,0,4,7.352793755459993,0,0,0,1,0
20230101968178,0,5,0,7,19.72411074548886,0,1,5.565978430436341,1,1,0,0,0
20230101968209,1,2,0,9,29.137094869496767,0,2,5.262333658533719,1,0,0,1,0
20230101968211,1,4,0,3,27.39281478709718,0,3,9.130938262365726,0,1,0,0,0
20230101968228,0,3,0,11,77.859811136212,0,3,7.642011641106915,1,0,0,1,0
20230101968243,0,3,0,5,46.50825142931322,0,2,9.301650285862644,0,0,1,0,0
20230101968418,0,2,0,1,10.283669040109793,0,1,10.283669040109793,0,1,0,0,0
20230101968446,1,2,0,3,27.76667091494908,0,3,9.255556971649694,0,0,1,0,0
20230101968471,0,5,0,3,11.046387822247668,0,1,3.682129274082556,0,0,0,0,1
20230101968482,1,3,0,8,65.44451807288297,0,5,8.697035488856665,1,1,0,0,0
20230101968493,0,4,0,4,29.418835979321713,1,2,8.137981554548283,1,1,0,0,0
20230101968510,1,2,0,11,76.95785018892866,0,3,7.5513956887077045,0,0,0,1,0
20230101968561,0,5,0,4,26.602222084131256,0,2,7.348784900006741,1,0,0,0,1
20230101968577,1,3,0,44,108.9745815511441,0,2,3.4479487112269993,0,1,0,0,0
20230101968621,1,3,0,3,28.305653380883072,0,2,9.435217793627691,0,1,0,0,0
20230101968634,0,3,0,9,60.14756849200003,0,2,7.200348603308145,1,0,0,0,1
20230101968677,0,2,0,20,10.62427421889949,0,1,0.5312137109449745,1,0,0,1,0
20230101968681,0,3,0,5,20.16864280866762,0,2,4.204814826435514,1,1,0,0,0
20230101968693,0,5,0,1,8.399535147948004,0,1,8.399535147948004,1,0,0,0,1
20230101968701,1,3,0,8,44.74826449798565,0,4,6.220461984793088,1,0,1,0,0
20230101968753,1,6,0,2,11.108305000050551,0,1,5.554152500025276,1,0,1,0,0
20230101968756,1,4,0,6,35.8380534707468,0,3,6.677970006003523,0,0,1,0,0
20230101968758,1,6,0,5,25.690413510611634,0,3,6.647050545742701,0,1,0,0,0
20230101968796,1,4,0,2,9.744784861340808,0,1,4.872392430670404,0,0,1,0,0
20230101968822,1,2,0,1,9.945109227226949,0,1,9.945109227226949,1,0,1,0,0
20230101968893,1,4,0,3,26.37562524988337,0,3,8.791875083294457,1,1,0,0,0
20230101968928,0,2,0,13,100.39634052462571,3,6,8.2468148627032,0,1,0,0,0
20230101968932,1,4,0,3,26.55069287621762,0,2,8.850230958739207,1,0,1,0,0
20230101968947,1,5,0,12,68.19400278516495,0,4,6.624925905041508,0,1,0,0,0
20230101968978,1,3,0,27,76.55266706149345,2,4,3.734302644727511,1,1,0,0,0
20230101968980,1,5,0,4,38.310271439652446,0,3,9.577567859913112,0,0,1,0,0
20230101968992,0,2,0,1,10.283669040109793,0,1,10.283669040109793,0,1,0,0,0
20230101969014,0,3,0,20,79.73522641092069,0,3,5.229218613510637,0,0,0,1,0
20230101969026,0,3,0,6,30.586109966031998,1,2,7.495430180253273,1,1,0,0,0
20230101969040,1,4,0,9,29.02354362869508,0,1,3.22483818096612,1,0,1,0,0
20230101969048,0,5,0,9,67.71461548379575,0,5,8.24241914262092,1,1,0,0,0
20230101969071,1,3,0,32,148.14993914199658,3,7,6.716318351581654,1,0,1,0,0
20230101969084,0,4,0,2,17.014986699943293,0,2,8.507493349971647,0,0,0,1,0
20230101969127,1,4,0,2,9.130539301772629,0,1,4.565269650886314,1,1,0,0,0
20230101969129,1,4,0,6,51.58688857595961,0,5,8.597814762659935,1,0,0,0,1
20230101969137,1,3,0,4,35.65055906577116,1,3,8.91263976644279,1,1,0,0,0
20230101969155,1,4,0,2,9.368796057668156,0,1,4.684398028834078,1,0,0,1,0
20230101969171,0,4,0,6,53.2565622474358,0,4,8.876093707905968,0,0,0,0,1
20230101969192,1,4,0,25,182.94602067760007,0,7,7.861274405430632,0,1,0,0,0
20230101969235,1,3,0,1,8.727129915243166,0,1,8.727129915243166,1,0,0,1,0
20230101969240,1,3,0,1,10.283669040109793,0,1,10.283669040109793,0,1,0,0,0
20230101969258,0,3,0,12,28.134838663140453,0,2,2.4236400849166126,1,1,0,0,0
20230101969287,0,2,0,1,10.077608912764743,0,1,10.077608912764743,1,0,0,0,1
20230101969294,0,2,0,1,10.847568533391785,1,1,10.847568533391785,0,0,0,1,0
20230101969328,1,4,0,13,113.66891112773314,0,6,8.74376239444101,1,0,1,0,0
20230101969342,0,2,0,12,79.74858878430842,0,3,7.373193805807558,0,0,0,1,0
20230101969343,0,4,0,7,29.372245756553255,2,2,4.311369628164811,1,1,0,0,0
20230101969360,0,5,0,2,10.990448898463375,0,1,5.495224449231688,1,1,0,0,0
20230101969362,1,5,0,7,18.511707298483927,0,1,5.026005373058672,1,0,0,0,1
